num_clicks,num_sessions,avg_session_duration,avg_bags,flight_conversion_rate,hotel_conversion_rate,hotel_discount_usage,flight_discount_usage,last_session_date,days_since_last_session,age,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,avg_nights_per_trip,booking_style,group_k_means,group_dbscan,assigned_perk,engagement_level,travel_type
371,8,1060.125,3.0,0.5,0.375,0.25,0.125,19540,745.0,46.0,0,1,1,0,2,4,2667.0,9.5,2477.7137314884044,6.5,1,8,5,Exclusive travel deal email,Low,Full Package
143,8,131.625,0.0,0.0,0.125,0.0,0.5,19548,737.0,23.0,1,0,1,1,1,0,1730.0,0.0,0.0,10.0,0,2,1,Hotel discount,Low,Hotel Only
253,9,208.88888888888889,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,19557,728.0,42.0,1,0,0,0,3,6,1729.25,6.0,2452.1617619164513,2.0,1,6,7,Early booking discount,High,Full Package
113,9,92.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.3333333333333333,19552,732.0,47.0,1,1,1,0,4,6,5005.0,6.0,4271.028008526138,12.333333333333334,1,6,7,Early booking discount,Low,Full Package
166,9,137.22222222222223,0.4,0.5555555555555556,0.4444444444444444,0.0,0.0,19518,766.0,38.0,1,0,0,0,5,10,1157.0,7.0,2410.1644217186335,2.75,1,3,0,Flight discount,High,Full Package
323,9,901.7777777777778,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,19492,792.0,68.0,1,1,0,0,1,0,1530.0,0.0,0.0,6.0,0,8,5,Exclusive travel deal email,High,Full Package
124,8,115.375,1.0,0.5,0.625,0.125,0.25,19513,771.0,40.0,1,1,0,0,5,8,4428.0,6.5,2449.5059386606713,2.4,1,3,0,Flight discount,Low,Full Package
100,8,92.5,0.0,0.0,0.0,0.0,0.0,19448,836.0,47.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,5,4,Hotel room upgrade,Low,None
120,8,111.125,0.25,0.5,0.375,0.0,0.25,19515,770.0,44.0,0,1,0,0,4,8,605.0,6.5,3047.514233474344,2.0,1,3,2,Flight discount,Low,Full Package
262,8,242.875,1.0,0.125,0.375,0.125,0.25,19486,799.0,45.0,1,1,1,0,3,2,1415.0,10.0,467.532566056787,3.3333333333333335,1,5,4,Hotel room upgrade,Low,Full Package
76,9,64.77777777777777,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,19512,773.0,23.0,1,0,0,0,2,0,6300.0,0.0,0.0,4.5,0,2,1,Hotel discount,Low,Hotel Only
139,8,129.625,0.75,0.5,0.375,0.125,0.0,19500,785.0,50.0,1,1,1,0,4,8,544.0,6.0,1363.7154183848172,2.0,1,3,0,Flight discount,Low,Full Package
135,8,125.5,0.75,0.5,0.5,0.125,0.125,19542,743.0,44.0,1,0,1,0,5,8,3872.0,11.75,1257.0696942908296,5.5,1,3,0,Flight discount,Low,Full Package
132,8,121.875,0.5,0.5,0.5,0.125,0.0,19502,782.0,29.0,1,0,0,0,5,8,4179.0,6.5,1806.0873774963188,5.75,1,3,0,Flight discount,Low,Full Package
157,8,146.875,1.0,0.125,0.0,0.0,0.125,19512,773.0,48.0,0,0,0,0,1,2,0.0,9.0,576.1819985601524,0.0,1,4,2,Loyalty points multiplier,Low,Flight Only
118,10,86.8,0.0,0.2,0.2,0.2,0.2,19538,747.0,38.0,1,1,0,0,2,4,900.0,5.5,547.1444478111625,4.0,1,0,7,Free hotel meal,Low,Full Package
129,9,106.77777777777777,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,19509,775.0,70.0,1,1,0,0,1,0,5376.0,0.0,0.0,24.0,0,2,1,Hotel discount,Low,Hotel Only
255,8,238.0,0.75,0.5,0.5,0.0,0.0,19546,738.0,39.0,1,0,0,0,4,8,1301.0,9.0,1706.0969613113998,2.75,1,3,0,Flight discount,Low,Full Package
83,8,77.0,1.0,0.125,0.125,0.25,0.25,19484,800.0,40.0,1,0,1,0,1,2,0.0,6.0,3248.306092053215,0.0,1,5,4,Hotel room upgrade,Low,Full Package
58,8,54.125,0.0,0.0,0.0,0.0,0.125,19552,732.0,36.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
138,9,114.0,1.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,19551,734.0,67.0,1,1,1,0,3,4,973.0,7.0,1014.5850004737674,2.5,1,0,7,Free hotel meal,Low,Full Package
109,8,101.625,1.0,0.25,0.375,0.25,0.25,19502,783.0,57.0,1,1,1,0,3,4,3060.0,4.5,1908.867942123187,11.666666666666666,1,6,6,Early booking discount,Low,Full Package
152,8,141.5,0.5,0.25,0.125,0.0,0.25,19507,777.0,44.0,0,0,0,0,2,4,1572.0,6.0,1513.4542439157215,6.0,1,6,2,Early booking discount,Low,Full Package
177,8,163.25,0.5,0.5,0.375,0.125,0.125,19536,749.0,43.0,1,0,0,1,4,8,3812.0,7.25,1020.5235732242732,2.6666666666666665,1,1,0,Free cancellation,Low,Full Package
117,9,97.11111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,19543,741.0,44.0,1,0,1,0,3,5,1327.4,7.333333333333333,2104.134344359957,1.6666666666666667,1,6,7,Early booking discount,Low,Full Package
158,8,147.625,1.0,0.625,0.625,0.0,0.125,19549,736.0,44.0,1,0,0,0,5,10,1418.0,7.6,1533.4227054942598,1.4,1,3,0,Flight discount,Low,Full Package
182,9,150.88888888888889,1.25,0.4444444444444444,0.4444444444444444,0.0,0.1111111111111111,19554,731.0,38.0,1,0,0,0,4,8,2965.0,6.5,2309.9298237908033,3.5,1,3,0,Flight discount,High,Full Package
279,8,973.75,1.0,0.25,0.5,0.25,0.25,19546,739.0,18.0,1,0,0,0,2,0,3176.0,0.0,0.0,3.5,0,8,5,Exclusive travel deal email,Low,Full Package
334,8,1069.25,1.0,0.25,0.5,0.25,0.375,19548,737.0,46.0,1,1,0,0,2,1,3078.0,6.0,428.96570926756175,8.5,1,8,5,Exclusive travel deal email,Low,Full Package
129,9,106.77777777777777,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,19517,768.0,50.0,1,1,0,0,3,6,719.0,8.333333333333334,1681.5255814248083,2.3333333333333335,1,6,7,Early booking discount,Low,Full Package
78,8,72.25,0.5,0.25,0.375,0.125,0.0,19551,733.0,41.0,1,1,0,0,3,4,1270.8,7.0,1793.575045691092,2.0,1,6,6,Early booking discount,Low,Full Package
150,8,140.125,1.0,0.25,0.25,0.125,0.125,19466,818.0,47.0,1,0,1,0,2,4,1959.0,6.5,2569.619104810292,3.5,1,5,4,Hotel room upgrade,Low,Full Package
176,8,162.75,0.6,0.625,0.625,0.0,0.125,19552,733.0,47.0,1,0,1,0,5,10,2916.0,5.6,1631.8047930263467,3.6,1,3,0,Flight discount,Low,Full Package
138,8,129.25,0.25,0.5,0.375,0.25,0.375,19542,743.0,55.0,1,0,0,0,4,8,77.0,5.5,1764.7748126726779,0.3333333333333333,1,6,0,Early booking discount,Low,Full Package
165,8,154.625,0.25,0.5,0.5,0.125,0.125,19540,744.0,39.0,1,0,0,0,5,8,1280.0,7.75,994.8321996778536,3.5,1,3,0,Flight discount,Low,Full Package
128,9,105.66666666666667,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.4444444444444444,19497,787.0,37.0,1,0,1,1,3,4,1451.6,6.0,1831.6275419194653,3.0,1,1,7,Free cancellation,Low,Full Package
121,9,99.77777777777777,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,19498,787.0,57.0,0,0,0,0,2,4,419.1,9.5,2348.4567973393437,2.5,1,5,2,Hotel room upgrade,Low,Full Package
111,8,102.75,1.5,0.25,0.25,0.0,0.0,19489,796.0,46.0,0,0,1,1,2,3,1236.0,6.0,1906.6814140068432,1.5,1,1,2,Free cancellation,Low,Full Package
185,10,138.3,1.0,0.1,0.0,0.1,0.3,19555,730.0,53.0,1,1,1,0,1,2,0.0,7.0,4138.497086393114,0.0,1,0,7,Free hotel meal,High,Flight Only
131,8,122.125,0.5,0.25,0.25,0.25,0.375,19529,756.0,52.0,1,1,0,0,2,4,581.0,4.5,1133.1416489269293,3.0,1,0,6,Free hotel meal,Low,Full Package
139,8,129.875,0.0,0.125,0.375,0.25,0.125,19487,798.0,32.0,1,1,1,0,3,2,1897.0,6.0,3260.2088396375198,2.0,1,5,4,Hotel room upgrade,Low,Full Package
106,9,88.11111111111111,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,19488,796.0,34.0,1,1,0,0,2,4,928.2,9.0,1469.9653776228665,3.5,1,5,4,Hotel room upgrade,Low,Full Package
162,10,121.1,0.0,0.1,0.1,0.1,0.1,19558,727.0,44.0,1,1,0,0,1,2,0.0,10.0,1217.534755587404,0.0,1,0,7,Free hotel meal,High,Full Package
126,8,117.75,0.6666666666666666,0.375,0.25,0.125,0.25,19547,738.0,32.0,1,0,0,0,3,6,529.0,5.333333333333333,2174.274256867479,2.5,1,6,6,Early booking discount,Low,Full Package
144,8,133.875,0.3333333333333333,0.375,0.375,0.125,0.25,19552,733.0,45.0,1,1,0,1,3,6,628.0,8.333333333333334,2047.2836591754806,1.6666666666666667,1,1,6,Free cancellation,Low,Full Package
148,9,121.88888888888889,0.25,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,19516,769.0,47.0,0,1,0,0,4,7,2485.0,7.75,2036.2034623001362,3.5,1,3,2,Flight discount,High,Full Package
222,8,207.125,1.0,0.25,0.375,0.125,0.125,19513,772.0,46.0,0,0,0,0,3,4,1186.7,6.0,3612.0595931659327,2.6666666666666665,1,6,2,Early booking discount,Low,Full Package
68,9,56.666666666666664,0.0,0.0,0.0,0.3333333333333333,0.0,19549,736.0,18.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
200,8,185.75,0.16666666666666666,0.75,0.625,0.375,0.375,19512,773.0,40.0,1,0,0,0,6,12,3913.3,7.0,2169.1731478251713,2.0,1,3,0,Flight discount,Low,Full Package
115,8,106.75,0.25,0.5,0.5,0.0,0.125,19475,809.0,39.0,1,1,1,0,4,7,2280.0,5.75,2633.8216844216763,1.5,1,5,4,Hotel room upgrade,Low,Full Package
274,9,407.2592868888889,1.0,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.4444444444444444,19533,751.0,54.0,1,1,1,0,3,3,744.0,4.0,2748.0616040819423,1.3333333333333333,1,8,5,Exclusive travel deal email,High,Full Package
157,8,145.75,0.8,0.625,0.5,0.0,0.25,19540,744.0,39.0,0,0,1,0,5,10,4062.0,7.6,2553.683037004745,2.75,1,3,2,Flight discount,Low,Full Package
144,8,133.0,1.0,0.5,0.5,0.125,0.375,19519,766.0,48.0,0,1,1,0,4,8,2430.8,8.75,2674.5630286350683,3.0,1,3,2,Flight discount,Low,Full Package
122,9,101.22222222222223,0.25,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,19532,753.0,52.0,1,1,0,0,4,8,1407.8,5.5,2412.157715952439,1.75,1,3,7,Flight discount,Low,Full Package
106,8,99.625,0.0,0.0,0.125,0.0,0.25,19529,756.0,19.0,0,1,1,0,1,0,1760.0,0.0,0.0,10.0,0,2,1,Hotel discount,Low,Hotel Only
137,8,128.25,0.6666666666666666,0.375,0.5,0.125,0.125,19502,782.0,48.0,1,0,0,0,4,6,558.0,11.0,2101.7735196983012,2.25,1,6,0,Early booking discount,Low,Full Package
155,8,142.875,1.0,0.25,0.5,0.125,0.125,19558,726.0,25.0,1,0,0,1,4,4,4817.55,6.5,1548.4978209787882,4.0,1,1,0,Free cancellation,Low,Full Package
88,8,81.875,0.0,0.0,0.125,0.125,0.25,19545,740.0,26.0,1,0,0,0,1,0,1640.0,0.0,0.0,8.0,0,2,1,Hotel discount,Low,Hotel Only
145,8,134.125,0.5,0.25,0.25,0.0,0.0,19500,785.0,29.0,0,0,0,1,2,4,912.0,7.0,1873.9444542000042,2.0,1,1,2,Free cancellation,Low,Full Package
127,8,117.125,0.5,0.25,0.25,0.25,0.125,19469,816.0,44.0,1,0,1,0,2,4,1363.0,6.5,1436.5612871585445,4.5,1,5,4,Hotel room upgrade,Low,Full Package
94,8,87.875,0.6666666666666666,0.375,0.25,0.125,0.375,19537,748.0,40.0,1,0,0,0,3,6,795.6,7.333333333333333,1710.8477767811612,2.0,1,6,6,Early booking discount,Low,Full Package
112,8,102.5,0.0,0.0,0.0,0.125,0.25,19502,783.0,64.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
189,8,177.25,0.3333333333333333,0.75,0.75,0.125,0.0,19525,760.0,38.0,1,0,0,0,6,10,637.8,7.166666666666667,2250.3451136864437,1.0,1,3,0,Flight discount,Low,Full Package
140,9,113.33333333333333,1.0,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,19541,744.0,51.0,1,1,0,1,4,6,1528.8,8.0,2308.8310535197293,3.5,1,1,7,Free cancellation,Low,Full Package
94,8,86.75,0.0,0.25,0.25,0.375,0.0,19526,759.0,43.0,1,1,0,0,2,3,562.0,6.0,2428.1037532951614,2.0,1,0,6,Free hotel meal,Low,Full Package
134,8,124.75,0.6666666666666666,0.375,0.375,0.0,0.125,19493,792.0,39.0,1,0,0,0,3,5,1192.0,7.0,1658.3996126859186,4.0,1,5,4,Hotel room upgrade,Low,Full Package
125,8,116.125,1.0,0.25,0.125,0.125,0.125,19551,734.0,31.0,1,0,0,0,2,4,113.0,7.0,2091.0294813760893,1.0,1,6,6,Early booking discount,Low,Full Package
441,9,997.8888888888889,0.75,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.4444444444444444,19537,748.0,40.0,1,1,1,0,4,4,4030.0,8.5,2868.919491048292,8.0,1,8,5,Exclusive travel deal email,High,Full Package
117,8,108.5,0.0,0.0,0.0,0.125,0.125,19526,758.0,60.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
96,8,90.625,0.0,0.0,0.0,0.125,0.25,19518,766.0,61.0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
139,8,128.875,0.5,0.5,0.5,0.125,0.375,19521,763.0,51.0,1,1,1,0,4,8,1675.8,7.0,1694.5592105904866,2.0,1,3,0,Flight discount,Low,Full Package
133,9,110.33333333333333,0.75,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.2222222222222222,19538,747.0,50.0,1,0,0,0,4,7,1120.6,6.75,1287.7961467191674,2.0,1,6,7,Early booking discount,Low,Full Package
164,8,388.760809375,0.8,0.625,0.375,0.375,0.25,19560,725.0,44.0,1,1,0,1,3,6,1142.8,8.666666666666666,1346.1959520145344,2.0,1,1,6,Free cancellation,Low,Full Package
235,10,175.8,0.42857142857142855,0.7,0.6,0.2,0.0,19557,728.0,41.0,1,0,0,1,7,14,1881.7,7.714285714285714,2179.966217323599,2.6666666666666665,1,3,0,Flight discount,High,Full Package
151,9,125.77777777777777,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,19522,763.0,26.0,1,0,0,0,1,2,798.0,5.0,2087.4752085049204,7.0,1,4,7,Loyalty points multiplier,High,Full Package
123,8,114.75,1.0,0.375,0.25,0.125,0.125,19474,811.0,57.0,1,0,0,0,3,6,936.0,8.0,1350.5024047817858,1.5,1,5,4,Hotel room upgrade,Low,Full Package
177,9,146.0,0.75,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.1111111111111111,19556,728.0,38.0,1,0,1,0,5,8,2937.0,7.5,3095.4738111938623,4.5,1,3,0,Flight discount,High,Full Package
104,8,97.0,0.6666666666666666,0.375,0.25,0.125,0.375,19534,751.0,47.0,1,1,1,1,3,6,5428.0,5.0,2579.4996049826027,6.5,1,1,6,Free cancellation,Low,Full Package
74,8,69.125,1.0,0.375,0.25,0.125,0.125,19492,793.0,51.0,1,1,0,0,3,6,731.2,7.0,3059.9644872998797,3.0,1,5,4,Hotel room upgrade,Low,Full Package
176,8,163.125,0.0,0.25,0.25,0.125,0.25,19512,772.0,26.0,1,0,0,0,2,4,345.0,9.5,2160.993028649738,1.5,1,4,6,Loyalty points multiplier,Low,Full Package
111,8,104.5,1.0,0.25,0.375,0.125,0.0,19489,796.0,45.0,0,0,1,1,3,4,1308.75,5.5,3318.487471649526,2.0,1,1,2,Free cancellation,Low,Full Package
130,8,120.0,0.3333333333333333,0.375,0.375,0.25,0.125,19523,761.0,40.0,1,1,0,1,3,5,1452.0,8.333333333333334,2273.5567431290524,2.3333333333333335,1,1,6,Free cancellation,Low,Full Package
130,8,120.375,1.0,0.125,0.25,0.125,0.375,19550,735.0,19.0,1,0,1,1,3,2,1195.0,224.0,6800.887932256638,4.5,0,7,8,Free checked bag,Low,Full Package
149,9,123.0,1.0,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,19527,758.0,49.0,1,1,1,0,2,2,1332.0,7.0,2466.564695362485,6.0,1,0,7,Free hotel meal,High,Full Package
87,8,80.5,0.0,0.0,0.125,0.0,0.25,19511,773.0,34.0,1,0,1,0,1,0,780.0,0.0,0.0,3.0,0,2,1,Hotel discount,Low,Hotel Only
57,8,53.625,0.0,0.0,0.0,0.125,0.0,19557,728.0,21.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
120,8,112.5,0.25,0.5,0.5,0.0,0.0,19506,778.0,38.0,1,0,1,0,4,8,1667.0,5.75,1693.4069897115232,2.75,1,3,0,Flight discount,Low,Full Package
90,8,82.25,1.0,0.125,0.125,0.25,0.125,19445,839.0,52.0,1,1,0,0,1,2,551.0,9.0,3546.2403724735286,2.0,1,5,4,Hotel room upgrade,Low,Full Package
125,8,115.25,0.5,0.25,0.25,0.0,0.25,19538,746.0,40.0,1,1,0,0,2,4,7458.0,7.5,1149.2250345749376,7.0,1,6,6,Early booking discount,Low,Full Package
172,8,160.25,0.6666666666666666,0.375,0.375,0.0,0.375,19522,763.0,40.0,1,0,0,1,4,6,3773.0,5.333333333333333,2888.523892741902,5.333333333333333,1,1,0,Free cancellation,Low,Full Package
164,9,135.11111111111111,0.8,0.5555555555555556,0.6666666666666666,0.0,0.2222222222222222,19504,780.0,55.0,1,1,0,0,6,10,3004.0,5.6,2101.310810223427,2.0,1,3,0,Flight discount,High,Full Package
88,9,72.88888888888889,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,19475,810.0,41.0,0,0,1,0,2,4,1450.0,8.0,2910.0562725366444,5.5,1,5,2,Hotel room upgrade,Low,Full Package
185,8,173.625,0.5,0.5,0.625,0.0,0.0,19499,785.0,53.0,0,1,0,0,5,8,3478.0,6.25,3120.9046635511904,5.4,1,3,2,Flight discount,Low,Full Package
143,8,132.0,0.5,0.5,0.75,0.125,0.125,19532,753.0,41.0,0,0,0,0,6,8,5378.0,6.25,1682.8298727205834,4.5,1,3,0,Flight discount,Low,Full Package
162,8,149.875,0.6,0.625,0.625,0.0,0.25,19545,740.0,48.0,0,0,0,0,5,10,2113.0,8.8,2325.3675503277536,1.0,1,3,0,Flight discount,Low,Full Package
135,9,111.77777777777777,1.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,19521,764.0,47.0,1,1,1,0,3,6,357.0,5.666666666666667,2885.0258197251255,1.5,1,6,7,Early booking discount,Low,Full Package
139,8,129.625,1.0,0.125,0.25,0.0,0.25,19528,756.0,80.0,1,1,0,0,2,2,2784.0,280.0,22272.19437597556,6.0,0,7,8,Free checked bag,Low,Full Package
147,8,135.375,0.25,0.5,0.375,0.25,0.375,19490,795.0,41.0,1,0,0,0,4,7,2014.9,7.5,1888.244966750302,2.3333333333333335,1,5,4,Hotel room upgrade,Low,Full Package
218,9,180.44444444444446,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,19498,787.0,33.0,1,0,0,0,4,6,1627.0,6.0,2168.602782607988,3.3333333333333335,1,6,7,Early booking discount,High,Full Package
110,8,101.625,1.0,0.375,0.375,0.125,0.5,19525,759.0,30.0,1,0,0,0,3,6,2445.6,6.666666666666667,1557.5306129406765,2.6666666666666665,1,6,6,Early booking discount,Low,Full Package
137,8,126.25,1.0,0.5,0.5,0.25,0.25,19528,757.0,50.0,1,1,1,0,4,8,511.6,7.0,1330.5274483685582,1.25,1,6,0,Early booking discount,Low,Full Package
130,8,121.25,0.5,0.5,0.5,0.0,0.25,19523,762.0,49.0,1,1,0,0,4,8,2002.0,7.5,2578.8192757201787,2.75,1,3,0,Flight discount,Low,Full Package
128,8,119.75,1.0,0.375,0.375,0.375,0.125,19500,785.0,57.0,1,1,1,0,3,6,1269.3,5.666666666666667,967.0377251639553,1.3333333333333333,1,5,4,Hotel room upgrade,Low,Full Package
206,8,191.75,0.8,0.625,0.625,0.125,0.125,19552,733.0,41.0,1,0,0,0,5,10,2126.2,7.8,2039.2737263531435,1.4,1,3,0,Flight discount,Low,Full Package
88,9,73.33333333333333,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,19552,733.0,26.0,1,0,0,0,2,2,2084.0,10.0,2164.6508931441317,6.0,1,6,7,Early booking discount,Low,Full Package
129,8,119.0,0.5,0.25,0.375,0.0,0.25,19558,726.0,43.0,0,1,0,1,3,3,2828.0,6.0,2417.8450544298985,4.666666666666667,1,1,2,Free cancellation,Low,Full Package
139,8,130.25,0.0,0.5,0.375,0.0,0.625,19472,812.0,53.0,1,1,1,1,4,8,314.0,8.5,2012.356661674883,0.6666666666666666,1,5,4,Hotel room upgrade,Low,Full Package
189,8,174.5,1.0,0.5,0.625,0.125,0.0,19519,766.0,52.0,1,1,1,0,5,8,3360.6,5.75,2502.3995226967377,3.6,1,3,0,Flight discount,Low,Full Package
102,8,96.25,0.0,0.0,0.0,0.375,0.375,19500,785.0,37.0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
222,9,182.33333333333334,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.2222222222222222,19552,733.0,38.0,1,0,1,1,4,6,1964.1,9.0,2163.7405910411444,2.0,1,1,7,Free cancellation,High,Full Package
281,9,867.5555555555555,1.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333,19553,731.0,44.0,1,1,0,0,1,2,0.0,9.0,2153.397867150609,0.0,1,8,5,Exclusive travel deal email,High,Full Package
76,8,71.0,0.5,0.25,0.25,0.0,0.25,19546,739.0,49.0,1,0,0,0,2,4,1284.0,8.5,4229.071396314004,6.0,1,6,6,Early booking discount,Low,Full Package
91,8,84.75,0.5,0.25,0.125,0.0,0.0,19524,761.0,33.0,1,0,1,0,2,4,696.0,129.0,6020.760916388254,4.0,0,7,8,Free checked bag,Low,Full Package
134,9,112.33333333333333,0.5,0.2222222222222222,0.3333333333333333,0.0,0.0,19531,753.0,51.0,1,0,1,0,3,4,1683.0,7.5,2737.722395902542,5.0,1,6,7,Early booking discount,Low,Full Package
143,8,134.125,0.4,0.625,0.75,0.0,0.0,19549,736.0,53.0,1,1,0,1,6,10,3976.0,7.6,2630.084096879698,4.0,1,3,0,Flight discount,Low,Full Package
165,8,468.35518475,0.6,0.625,0.625,0.25,0.125,19550,734.0,55.0,1,1,0,0,3,6,1261.0,6.333333333333333,2760.732034336734,2.0,1,3,0,Flight discount,Low,Full Package
159,8,146.625,0.5,0.75,0.625,0.25,0.25,19552,733.0,52.0,1,1,0,0,6,12,5430.8,8.333333333333334,2339.6083872489107,3.0,1,3,0,Flight discount,Low,Full Package
151,8,140.625,0.2,0.625,0.5,0.0,0.25,19550,735.0,57.0,1,1,0,0,5,10,2088.0,7.8,3354.569703488264,2.5,1,3,0,Flight discount,Low,Full Package
58,8,54.0,0.0,0.0,0.25,0.0,0.375,19544,741.0,20.0,1,0,0,1,2,0,928.0,0.0,0.0,2.5,0,2,1,Hotel discount,Low,Hotel Only
223,8,204.75,0.2,0.625,0.5,0.125,0.125,19530,755.0,35.0,1,0,0,0,5,10,4594.2,7.4,2448.291701863484,4.25,1,3,0,Flight discount,Low,Full Package
179,9,147.44444444444446,1.25,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,19529,756.0,46.0,1,1,0,0,4,8,1092.0,6.0,1969.6376512767115,2.3333333333333335,1,3,7,Flight discount,High,Full Package
73,9,61.333333333333336,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,19521,764.0,18.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,4,3,Loyalty points multiplier,Low,None
170,8,158.375,0.6666666666666666,0.375,0.375,0.125,0.125,19514,771.0,39.0,1,1,0,0,3,6,3772.0,6.333333333333333,1808.80306992488,4.0,1,6,6,Early booking discount,Low,Full Package
112,8,103.625,0.0,0.0,0.125,0.0,0.0,19473,812.0,79.0,1,1,0,0,1,0,378.0,0.0,0.0,9.0,0,2,1,Hotel discount,Low,Hotel Only
159,9,129.11111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,19537,747.0,46.0,1,0,0,0,3,6,1482.0,7.0,1411.409921758611,2.6666666666666665,1,6,7,Early booking discount,High,Full Package
75,8,70.375,0.0,0.125,0.125,0.25,0.25,19420,864.0,40.0,1,0,0,0,1,2,1152.0,7.0,1602.481514178822,4.0,1,5,4,Hotel room upgrade,Low,Full Package
165,8,152.5,0.8333333333333334,0.75,0.75,0.125,0.375,19516,769.0,50.0,1,1,0,1,6,11,5463.2,6.333333333333333,1816.3832634143007,3.1666666666666665,1,3,0,Flight discount,Low,Full Package
180,8,168.0,0.0,0.0,0.25,0.125,0.125,19513,772.0,24.0,1,0,1,0,2,0,1292.0,0.0,0.0,2.5,0,2,1,Hotel discount,Low,Hotel Only
135,8,125.0,0.25,0.5,0.625,0.125,0.125,19443,842.0,42.0,1,0,0,0,5,8,1413.0,5.25,1405.9447660179305,1.8,1,5,4,Hotel room upgrade,Low,Full Package
148,8,138.875,0.0,0.125,0.0,0.125,0.0,19551,734.0,21.0,1,0,1,0,1,2,0.0,364.0,2253.347516813683,0.0,0,7,8,Free checked bag,Low,Flight Only
142,8,132.75,0.0,0.0,0.0,0.0,0.25,19493,791.0,72.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,Free hotel meal,Low,None
100,8,93.375,0.0,0.125,0.25,0.125,0.25,19469,816.0,35.0,1,1,0,1,2,2,1034.2,10.0,1751.177291202126,4.0,1,5,4,Hotel room upgrade,Low,Full Package
89,8,81.875,0.5,0.25,0.25,0.125,0.0,19514,770.0,36.0,1,0,0,1,3,4,720.0,8.0,2815.8933882312313,2.0,1,1,6,Free cancellation,Low,Full Package
308,8,999.5,0.5,0.5,0.375,0.25,0.25,19515,770.0,48.0,1,0,0,0,2,4,948.0,7.0,7070.82682652181,6.0,1,8,5,Exclusive travel deal email,Low,Full Package
155,9,127.11111111111111,0.5,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,19558,726.0,49.0,1,0,1,0,2,4,269.0,10.0,1020.8690618470662,1.5,1,6,7,Early booking discount,High,Full Package
148,8,138.25,0.0,0.25,0.375,0.125,0.125,19542,742.0,57.0,1,1,0,0,3,4,3740.0,6.0,3052.122973777554,6.666666666666667,1,6,6,Early booking discount,Low,Full Package
72,8,67.5,0.0,0.0,0.0,0.125,0.25,19438,847.0,23.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1,5,4,Hotel room upgrade,Low,None
